City,State,Country,Occurred,Lon,Lat,Shape,Summary,Media,Explanation
Temple,TX,USA,6/13/19964/8/19339/2/20053/19/201210/20/199911/5/20053/24/20246/3/20207/5/20084/12/2021,0.0,0.0,diamondTriangleLightCigarCylinderDiamondTriangleLightOtherLight,"Diamond-shaped cluster of nonblinking white lights, objects indistinct, low altitude as planes ahd been flying overhead for an hour, siI saw a triangular shaped ""object""screaming whistle with bright light hit windshield with a shocking vibrating noise and disappeared.cigar shaped ufo seen in TempleJust after sunset saw bright glowing object in western sky at 30 deg. above horizon. Smaller bright lights appeared and disappeared neit was amazingA pyramid-shaped black object the size of a basketball flying above the clouds 150ft from our plane. Had no wings, propellers, or trailWhile taking out the trash I walk out side of the. Front door I'm looking at something in the sky but my mind didn't proscess what my eSlow moving large flying wing shape with mutiple circles in formation on underside, it was silentI noticed two yellowish orange lights and I knew they weren't street lights they were much brighter and were moving. They would dissape",0,0
Temple CIty,CA,USA,1/20/2021,0.0,0.0,Other,"Broad daylight. Sunny day, partly cloudy. Exited my home and shortly after noticed a silver/metallic like object floating in the sky. I",0,0
Temple City,CA,USA,12/26/19994/2/19341/20/20204/9/20008/11/20044/16/19936/7/200410/1/20208/29/19992/10/20168/29/199912/26/2020,0.0,0.0,SphereLightChangingLightFireballDiamondFormationChangingLightLightLightCircle,"maroonish orange sphere possibly fireball, completely still, very low, silentmy lady & I witnessed a orange light floating like a balloon moving. then stopped moving, for about 20sec nothing happened until a streMetallic Floating object determined not to be a plane, drone, helicopter or otherwise non-conventional flying object. Change shape andas i had submitted in march, again a satelite passing over due south, unnoticeable otherwise, initiates a strobe lens opening, intensifGREEN flash in sky august 11, 2004.Ten diamond shape objects floating in the sky.Blue light trail over San Gabreil Valley making circles!Object approached from south at 400 feet in altitude. Appeared to be floating with no lights. Estimated size about that of a small compRed star-like object in the northeast sky.Lights over Mt Baldy California 1957 as seen by ten honest menBright red light.2 reddish yellow pulsating slow moving lights hovering over Los Angeles",0,0
Temple City/Arcadia,CA,USA,4/19/2020,0.0,0.0,Circle,"North Eastern evening sky, two objects appear and disappear like the Phoenix lights all in about 10 to 20 seconds.",0,0
Temple Hills,MD,USA,4/12/1973,0.0,0.0,Formation,Formation of 8 to 10 lights seen by Mother and Daughter,0,0
Temple Terrace,FL,USA,9/13/20216/1/198012/21/202010/17/20203/7/19985/2/2018,0.0,0.0,LightDiskRectangleChevronLightRectangle,"I witnessed multiple strange white lights moving above me, in cloud cover on the evening of 09-12-2021 in the city of Temple Terrace, Fdisc shaped object spinning w/lights, no sound, hovering over me and husband in our pool in daylight.21.12.2020 ""Star of Bethlehem"" Great Conjunction, Large Rectangular Non-Moving UFOSheathed stealth bomber.Traveling east spotted two white lights 30 degrees elevation. They were strangely foggy in appearance but moved independently. No crafFive objects hovering in the sky and they were moving at a rapid speed. They would move and stop rapidly.",0,0
Temple hills,MD,USA,4/28/1953,0.0,0.0,Circle,Orange object cruises past home near Andrew's AFB. ((anonymous report)),0,0
Templeton,CA,USA,4/23/20152/6/20074/27/19334/19/1999,0.0,0.0,LightOvalRectangleTriangle,White funnel shape light with giant blueish white tail and bright white head! ((NUFORC Note: US Navy missile launch. PD))Bright Orange Glowing Oval Shaped craft over templeton((HOAX??)) A flying circuit board.Buzzing triangle aircraft.,0,0
Templeton,MA,USA,1/12/2004,0.0,0.0,Light,pulsating light,0,0
Templeton,PA,USA,4/29/1999,0.0,0.0,Circle,"Two round bright lights right next to each other, clear night so they stood out against the stars they looks like headlights in the sky",0,0
Templeville,MD,USA,4/20/2015,0.0,0.0,Diamond,"We saw a hovering diamond shape in the sky with bright white lights, it was very big and really low.",0,0
Ten Lakes scenic area; border (Canada),MT,USA,4/7/1978,0.0,0.0,Light,star like light in sky flying side to side,0,0
Ten Mile,TN,USA,4/15/19814/25/1981,0.0,0.0,CircleLight,Large light appeared over Watts Bar Lake. Light got bigger and become vertical oblong. Light was stationary for 3 minutes. Then sSeen 2 light ball shape UFO dancing in circular motion and one disapeared and other went in different direction.two more light ball for,0,0
Ten Mile to Knox,TN,USA,4/23/1994,0.0,0.0,Formation,"Lights in Knox no noise. ten mile, triangler shape, it was black, red spot underneath it, three stories high off ground off 305. again",0,0
Ten Sleep (outside of),WY,USA,3/21/1998,0.0,0.0,Disk,Going down the road I came up to a turn with a Sub station off to the left the UFO hovering above the sub station with a light fog arou,0,0
Ten mile,TN,USA,4/24/20004/24/2000,0.0,0.0,CircleLight,Gazing at stars. This one was red and left a tail behind it. No noise again. ((NUFORC Note: Possible meteor?? PD))I look at the sky every night and again a light moving close to Orion's belt and it disappeared.,0,0
Tenafly,NJ,USA,3/1/20202/8/2020,0.0,0.0,FormationFormation,"12 starlights were moving in formation from SW-NE direction. ((""Starlink satellites??))String formation. Looked like stars one after the other for a good 15min. They were moving East - North-East. The last light appeared b",0,0
Tenino,WA,USA,8/14/20204/8/20174/8/2011,0.0,0.0,FormationLightLight,"I looked up into the sky to see a line formation of lights all traveling the same way and the same distance. ((Starlink satellites?))Orange ball of light hovers and then ascends and suddenly disappearsBright lights in sky moving perpendicular, coming together as one and lifting away to space, vanished",0,0
Tennessee (on highway),TN,USA,11/15/1997,0.0,0.0,Sphere,4 Glowing sphere's of light in the sky,0,0
Tennille,GA,USA,5/8/2022,0.0,0.0,Fireball,I was recording a white blinkin light moving erratically across state Hwy 68 when a fireball looking object quickly came from west,0,0
Tennyson,TX,USA,6/10/1978,0.0,0.0,Flash,Astonishingly fast moving light.,0,0
Tensed (near),ID,USA,8/15/2006,0.0,0.0,Other,A small metalic hourglass shaped object slowly rotating and hovering parallel to phone lines and highway,0,0
Tequesta,FL,USA,1/12/20194/16/19377/22/19974/13/19325/13/2004,0.0,0.0,SphereFireballFireballFireballDiamond,"Orange Glowing Spherical Object In Sky Over Tequesta, Florida.Orange fireball traveling SW to NE at a constant speed and altitude. Stayed visible till it went out of sight in the NE.Saw object resembling firework flare streaking across sky. First thought: shooting star but much too large for placement in sky.15+ Red/Orange Fireballs Over Florida.At first a shooting star",0,0
Terlingua,TX,USA,11/27/20084/4/1986,0.0,0.0,LightFireball,Flickering red and white light with floating and very rapid straight line movements then stationary spotted near Big Bend Nat'l ParkSlow moving fire ball over Big Bend National Park observed for 1 minute,0,0
Terlton,OK,USA,10/13/200510/13/2005,0.0,0.0,CylinderCylinder,"Barrel shaped white craft with orange stripes on either end..silent, with no windows, doors, lights, or wingsThis object looked like a barrel and made no sound but moved in a straight line at an incredible speed.",0,0
Terra Alta,WV,USA,11/5/2021,0.0,0.0,Cigar,"At approximately eighteen hundred hours, I was outside with my dog when I sighted a cigar shaped object hovering in the sky over my nei",0,0
Terra Bella,CA,USA,4/30/1945,0.0,0.0,Triangle,Football field triangle shape slow flying and low and 2 jet fighters escorting,0,Aircraft?
Terra Haute,IN,USA,4/26/2020,0.0,0.0,Light,I noticed a line of lights similar to stars. ((Starlink satellites?)),0,0
Terra Linda,CA,USA,4/26/19854/26/1985,0.0,0.0,LightLight,"Sitting outside. A red light streaked through from west to east. Changed to green. Dropped down. Shot right. Hovvered towards oaklaWe were outside.a red light went by us from W to E, which turn to green this thing dropped down then shot to the right, then hovered.",0,0
Terre Haute,IN,USA,2/20/19519/1/20014/20/19994/8/195511/16/19994/21/20124/11/20044/2/19793/6/200511/23/20184/25/198012/9/20033/6/20051/15/197410/7/20205/8/20044/22/19665/13/199911/15/20074/7/202412/28/20042/22/20205/11/20072/16/20043/8/19884/9/199711/24/20057/4/20208/15/19754/10/20212/25/20053/12/199712/5/20048/26/20049/5/20094/26/20134/2/197310/10/200410/19/20194/18/20102/21/20079/1/20015/1/19992/19/20059/15/19993/1/20274/1/19492/2/19558/21/20054/12/19319/15/1966,0.0,0.0,OtherOvalLightFireballFireballLightCircleTriangleChevronChangingFormationTriangleChevronDiskLightCircleLightTriangleChangingOvalLightTriangleCircleFlashOtherCigarLightCircleCircleCircleFireballTriangleChevronLightFireballLightLightSphereOtherLightOrbSphereSphereOvalTriangleLightOrbCircleFireballFormationSphere,"Light Bar in Clouds UFOWhat is best described as an elongated off-white irridescent oval object, appeared in the center of the clear sky, going silently to thWhile watching TV, both of us noticed something airborne came over the house with lights bright enough to grab our attention on a veryFireball sighting in Terre Haute, IN on Nov. 8, 2011 at 6:30 pm est. timeNovember 16, 1999 - Large meteor/fireball sighting in Indiana, folloed by UFO sighting later that evening.2 groups of lights, one behind and below, moving southeast about 500 feet high.Bright light in sky in Terre Haute, IN just west of Hulman airport at approximately 2:15 a.m. 7/14/2012Triangular object with about 3 lights that changed from bright white to all red when it slowed down.Succession of sightings; chevron was 5 times higher than it's lower counterpart, both of them big and silently fast.Triangular/diamond shaped craft with orange lights hovered above street lights for several minutes over traffic.Driving down 25th St. Hovering above a funeral home two formations of lights looked triangular with a aura like glow I pulled off theSlow moving silent triangle defined by pale yellow chevron and a single bright center light with moving north in southern Vigo Co.Double lighted chevron type object passes directly over me in succession- fast and low with no visible structure.UFO tampreing with comunication towers in Terre Haute, InFour points of light appeared one after the other, one with a quickly-disappearing light trail, half an hour before nightfall.FAST AND LOW CROSSING.Very bright yellow/orange light.I saw a large triangular craft with multicolored lights on the outside. I estimate the size between 150-250 feet across. There was noNovember 2007 Sighting of Strange Object in Terre Haute Indiana. ((NUFORC Note: Possible twinkling star?? PD))RP advised she saw two lights separate into four lights and back into two. Hovering for appx 30 min in the area. Could not see specificI SEEN A LIGHTS HOVERING IN MORNING ABOVE HIGHWAY, THEN WENT UP INTO SKY.Large triangle craft easily as big as an aircraft carrier.The craft was spotted on Highway 40 near Rose-Hulman Institute of Technology, a wetlands, and close to an airport with an air nationalBright blue object with a streaming white tailGlowing Arrowhead Shape Craft with Glowing white TrailWe saw three cigar shaped objects fly over Indiana University.White light - suddenly goneMy Mother and I just saw an unidentified non conventional white strobing light moving slowly counter clockwise. The number of pulsing wSmoke ring type cloud seen moving rapidly northUnidentified Non-Drone ObjectThey got real close and started to change color.Black Triangular Shaped Craft SightingFOUR LIGHTED CHEVRON SHAPE SILENTLY GLIDES SOUTHWARD!A HUGE LIGHT THAT WAS MOVING - THEN IN A SEC WENT DIM LIKE A STAR STILL MOVINGI dont know what it was. But it looked like something on fire streaking through the sky. It was just like watching a plane go by but wiFour unidentified moving flashing lights that hovered in place for several minutes. Terre Haute, IndianaA very bright point of light seen in north sky.silently, it came over my head from behind; as I was laying on my back. About the size of a thumbnail at arms length, was a lite whiteI was downtown Terre Haute at 10:30 in the morning on top of the Candlewood Suites hotel building and I seen a Tic-Tac shaped UFO andBright red light moving over Terre Haute ,IndianaDecending bright white light in the sky lasting for 45 minutes visible from the midwest USA in the PM. ((NUFORC Note: Venus?? PD))Moving from the NE, a faint lite green sphere having no sound changed direction towards the S, almost as if it noticed I was observingThis object was watched and photographed by my son one day at high school band practice. It was a silver color and was noticed as it moI was up at 3:00 a.m. - went to look out the window and saw an orangish light colored craft pass in front of the moon moving south eastTriangular shaped ship seen flying at low altitude across southern Terre Haute, IndianaIn June, I witnessed a bight object on a clear night moving east to west, then vanish out of sight in 3 secondsMULTIPLE WHITE LIGHTS ORBITING FULL MOONIn the mid 1950's I saw this circular shaped object in the northern sky. It was orange in color and very large. One could associate itAs they got closer, they became a brighter orange. When they met, there was a huge burst of orange, like a fire in the sky.Nearly invisible object flying in the sky.Close Encounter with Scanning Object",0,0
